text|label
Złamany dolą żony i miasta, przybieży|wergiliusz
Fortuna; gród zobaczysz obiecan i lenna|wergiliusz
pogodzili się i hojnie wynagrodzili Hreczechę.|mickiewicz
Zaprzęgał konie w rydwan i rwał się ku wojnie.|wergiliusz
Tu i ówdzie ogniska pastuszych noclegów.|mickiewicz
Las runie i obsianych pól zniszczeją plony —|wergiliusz
I różowe policzki szpeci: druhen skarga|wergiliusz
Mnogie były powody milczenia: myśliwi|mickiewicz
Wzburzonej? Jakim najpierw odezwie się słowem?|wergiliusz
Ostatnie — gdzie mieszkają wsławieni przez wojnę.|wergiliusz
Spojrzyj — bowiem ja wszystek skłębionej mgły osad,|wergiliusz
Trzykroć wokół za szyję chce ścisnąć rodzica,|wergiliusz
Tymczasem przez posłańca wskazał do Rykowa,|mickiewicz
Biegali wszyscy za nim jakby za rarogiem,|mickiewicz
Gdy miłość jego pieszczot ukoił zapałem,|wergiliusz
Poleceń Acydalii: Sycheja więc z wolna|wergiliusz
Poznał ją zaraz Hrabia, z zadziwienia blady|mickiewicz
Bóg dał ręce, żeby brać, to ruskie przysłowie>>.|mickiewicz
Miasto niech, za twą zgodą, Acestą się mieni!» —|wergiliusz
Odejdę, gdzie me miejsce, i skryję się w cienie.|wergiliusz
Opieką, jak wieść niesie, Pelazgowie starzy|wergiliusz
290 Z góry i z dołu, wielcy wielkich, małych mali,|mickiewicz
no, niech no ja mu z Konewki naleję>>.|mickiewicz
Ślubny, szuka na łące; a Rejenta dama|mickiewicz
Idzie z Jaśnie Wielmożnych, jest Wojewodzianka,|mickiewicz
He, cóż myślisz, Macieju, nasz ojcze Króliku?>>|mickiewicz
Że wiecznie patrzą na się i najkrótszą drogą|mickiewicz
Jestem Polak, dla kraju rad bym coś dokazać,|mickiewicz
Obrócić grosz na murów wyreperowanie;|mickiewicz
Tabun zmienia się w okręt i wspaniale płynie|mickiewicz
Dzierżąc wodze — w kurzawie kędziory mu toną|wergiliusz
Za bratnie szyki biorąc nas, nadszedł Androgej|wergiliusz
Żaden dzień u potomnych nie ujmie wam chwały,|wergiliusz
Nie złamią, skoro w moich górach się zrodziły».|wergiliusz
Mnóstwo krąży powieści między prostym ludem rosyjskim o czarach|mickiewicz
Miej litość! Enej mieczem jak piorun rozbłyska|wergiliusz
Bliżej siedzi wiewiórka, orzech w łapkach trzyma,|mickiewicz
Fora za drzwi! do korda! Tomasz, karabelę!>>|mickiewicz
Zaś srogi zgiełk z pagórków pobliskich i dolin|wergiliusz
Dziwią się wszyscy - lecz to była tylko proba,|mickiewicz
Potężnych. Inni miechy stłaczają, z mozołem|wergiliusz
400 Jak na szalach, żebyśmy nasz ciężar poznali,|mickiewicz
Jeszcze raz przed uszami myśliwców rozwinął;|mickiewicz
170 Kazano jej wzdłuż i wszerz przejść się po pokoju;|mickiewicz
Ze szumem nurt się spieni, gniew w obu olbrzymach|wergiliusz
Wyjdę w bój! Czyń obiaty, ojcze, układ stanów:|wergiliusz
Chłopska, ja sam widziałem, do stołu z nim siada;|mickiewicz
660 Kiedy Sędzia początek powieści usłyszał|mickiewicz
Wróciwszy, Pergam wzniósłbym pobitym narodom.|wergiliusz
Tam radość, tron cię czeka, królewska dziewczyna|wergiliusz
I nie da się przemocą okuwać w kajdany>>.|mickiewicz
Lub wymowy uczyć się w paryskich kawiarniach.|mickiewicz
Że w tej drugiej armiji, w korpusie dziewiątym,|mickiewicz
Goście weszli w porządku i stanęli kołem;|mickiewicz
I coś pilnego szeptał swojej przyszłej żonie.|mickiewicz
Zielenią wiotką ściska i obrączką złotą,|wergiliusz
I trzecią broń zdobytą da tobie, Kwirynie!»|wergiliusz
Co sądzi, że od sławy życie mniej jest miłem».|wergiliusz
I tam szedł, gdzie Ojczyzny dobro upatrywał?|mickiewicz
Ten dziedzic; wygraj w polu, a wygrasz i w sądzie.|mickiewicz
880 Widać, że przyszłych wypraw snuł plany wojenne.|mickiewicz
Widno, że Hrabia kędyś ruszył z całym dworem|mickiewicz
Znam ja dobrze Rosyją. Państwo nie wierzyli,|mickiewicz
    Niezupełnie w moc Feba wzięta prorokini,|wergiliusz
Lub gdy cię sława nęci, gdy taką jest moc twa,|wergiliusz
Skąd ród? Gdzie dom wasz? Pokój czy bój was przywodzi?|wergiliusz
Błyska szyszak Eneja, od kity uderza|wergiliusz
I stoczyły się szybko po rumianych licach.|mickiewicz
Więc po coście tu przyszli? i czego wy chcecie?>>|mickiewicz
Czyli z rogatek miejskich rusza za granicę;|mickiewicz
Kiedyśmy zajeżdżali z Rymszą Korelicze:|mickiewicz
Od wnuka mego odwróć żelazo zabójcze!|wergiliusz
I zazdrościła młodzież wieszczów sławie,-|mickiewicz
Blisko siebie leżące wstecz nagle uciekły,|mickiewicz
Wiedział, że niecierpliwa młodzież teraźniejsza,|mickiewicz
Wierz mi, ile poznałam, pojętne to dziecię,|mickiewicz
Była to historyja żyjąca krajowa,|mickiewicz
I wieśniacy ciągnący na jarzynę pługi|mickiewicz
360 Już mu też czas obmyśleć los, postanowienie;|mickiewicz
Na hełmie twym: postaci ojcowskiej znamiona.|wergiliusz
Nawet stary stojący zegar kurantowy|mickiewicz
830 Wiesz co? na całej Litwie narobim hałasu|mickiewicz
Tuż Prokas idzie, Troi w nim świetność rozbłyska,|wergiliusz
460 Jutro jadę, zrobiłem już postanowienie,|mickiewicz
Schylił się, bieży, rzekłbyś, iż derkacza tropi,|mickiewicz
I tak nią był zajęty, że z zadartą głową|mickiewicz
Nie powie, że zabójstwo bez pomsty zostało;|wergiliusz
Ach, któż by potem pisnąć śmiał o Targowicy?|mickiewicz
Ja śmiałem się udając, że drwiłem z magnatów|mickiewicz
Naprzód Tadeuszowi, jako krewną bliską;|mickiewicz
A widzę, że się dzisiaj ziścił omen babi.|mickiewicz
Stawia wróżka, na czoła nalewa im wina,|wergiliusz
    Tak biadając, myśl trwożną na dwie strony waży:|wergiliusz
My młodzieńca martwego, co bogom nic zgoła|wergiliusz
Każe płynąć i Feba błagać o wyrocznie:|wergiliusz
Pójdźże tutaj, ten ołtarz śmierci nas odejmie|wergiliusz
Z głową schyloną, bladym, posępnym obliczem,|mickiewicz
<<Gerwazeńku, rzekł Woźny, po co się tak dąsać?|mickiewicz
I Meneta, co próżno nienawidził wojny;|wergiliusz
Ale treści ich miejski nie pojmie żołądek.|mickiewicz
Bez sławy nie zostawi cię przecież królowa|wergiliusz
90 Oba drewna goździami przebite po rogach|mickiewicz
I rad byłem z wymysłu, i - jam się ożenił,|mickiewicz
Szpiegując z góry domy i gród; zresztą kto wie,|wergiliusz
Ty jeno spełń, coś rzekła, i daruj mnie zdrowiem,|wergiliusz
Pamiętasz, że Jacek chciał do wojska słać syna,|mickiewicz
Febowi go, jak mówią, poświęcił sam Latyn|wergiliusz
Każe czekać. Bernardyn wstąpił do pokoju,|mickiewicz
Albo gnuśność leniwa was nie opóźniała!|wergiliusz
Tak rzekła…|wergiliusz
Gdy nagle Telimena zrywa się z siedzenia,|mickiewicz
I na brzegu dziękczynne ołtarze zapłoną,|wergiliusz
Pan Rejent, szczując kota, zgubił swój pierścionek|mickiewicz
Synona, kłamcą przecież nie zrobi na włosek!|wergiliusz
Starzy na on ekwipaż parskali ze śmiechu,|mickiewicz
Syn to czy który z wnuków potężnych mocarzy?|wergiliusz
Ojczyzna! ja to czuję wszystko, ja rozumiem!|mickiewicz
Tak wzrasta — Jowiszowi ów święty, ten Dianie.|wergiliusz
Ogromny łuk zatoczy wysoko od ziemi.|wergiliusz
Ponosił: — «Tyś chmur dzieci, o niezwyciężony,|wergiliusz
Lub umrzem razem!« — Rzekłszy to, starca uprzejmie|wergiliusz
Darmo szlachta wstrzymuje z przodu, strzela z boku,|mickiewicz
Co nigdy nie zapomni o tak wielkim czynie».|wergiliusz
Przywoławszy dwie strony: <<Uciszcie się!>> woła.|mickiewicz
Broń Boże! Szlachta Bracia! ja przy prawie stoję.|mickiewicz
Gdy dwakroć Italczycy przymierze zerwali.|wergiliusz
Złote, srebrne, niestety! więc to była słoma?|mickiewicz
Tyś mię rzucił o ziemię, tak nas dwóch ocalił.|mickiewicz
Zmacał sztenflem naboju, podsypał panewkę|mickiewicz
Na trawie, wątpia w ogniu przypieka na gody.|wergiliusz
I zmierzywszy mu w piersi Scyzoryk, tak rzecze:|mickiewicz
Jak puklerz argolicki lub tarcza Febowa.|wergiliusz
Albo tą dłonią w Tartar pchnę mroczny, do Manów,|wergiliusz
210 Wszystko wkoło ubrane w bukiety i w wianki,|mickiewicz
Tak piękną była Dydo, tak raźnie się niosła|wergiliusz
Wszakże były przykłady; pamiętam procesy,|mickiewicz
Przycisnąwszy do piersi święconą gromnicę,|mickiewicz
Budzą bolesną radość i rozkoszne męki!|mickiewicz
Gdy Aśćka rekuzuje pana Tadeusza,|mickiewicz
380 Niegdyś możny i ludny; bo gdy król Jan Trzeci|mickiewicz
po galonach, to w środek trójkąta,|mickiewicz
Dwa słońca, Teb podwójnych się widmo ukaże,|wergiliusz
I sprawia, że łza przystygła wypłynie,|mickiewicz
Ale do rozmawiania z nim nie miał ochoty|mickiewicz
I Doweyko się z siostrą Domeyki ożenił,|mickiewicz
Za granicę, pod znaki narodowe bieży?|mickiewicz
Zamiast lokajów w kielni siedziały dwa pieski,|mickiewicz
Krew ciemna wszędy tryska. Za pełną ponęty|wergiliusz
Zbierając żer dla piskląt, i raz w głąb się zagna|wergiliusz
Teraz się nagle z głównym sztabem wojska zjawił).|mickiewicz
    Przypadł Turn i wnet włócznię świszczącą z daleka|wergiliusz
A potem czegoż jeszcze wlazł mi tu ten Hrabia?|mickiewicz
Wielkie morze zamyka nas, stoimy przy niem —|wergiliusz
Na północ świeci okrąg gwiaździstego Sita,|mickiewicz
Gołębie, gdy nie mogą schronić się na dachu.|mickiewicz
Aż nagle skoczył przez płot i wpadł do konopi.|mickiewicz
Z otwartych bram. Stąd wali buf Trojan buńczucznie|wergiliusz
Takeś twojej tak świeżej niepomna przysięgi?|mickiewicz
Otacza, ze mgły gęstej płaszcz wokół im czyni,|wergiliusz
Z rozkoszą ciągnął piersią, i otworzył usta|mickiewicz
Zwę go Pergam; lud, z nazwy wesół niewymownie,|wergiliusz
O tobie bajać, dotąd pieśń o tobie marzy.|mickiewicz
Sami wolni, uczyńmy i włościan wolnemi,|mickiewicz
                        To rzekłszy, chwyta|wergiliusz
230 Wkrótce jako zwycięskich swych zbawców zobaczy.|mickiewicz
Tu August Cezar wiedzie italskie w bój srogi|wergiliusz
I sama siebie pilnym obejrzała okiem.|mickiewicz
Los zgładził: Troi pożar i Pergam w ruinie|wergiliusz
Stara wedle dawnego zbudowana wzoru,|mickiewicz
odwodzą, a wszyscy się cieszą;|mickiewicz
Przebija; brata jego Dyjora wraz potem|wergiliusz
Dalej jeno, wstąp w progi królowej bez zwłoki,|wergiliusz
Zwycięża orkan; w inne bokami, przez szpary|wergiliusz
Sprężyste, uwiązane do masztu wiciny;|mickiewicz
Po ramionach i w głowę ugadza kaprala,|mickiewicz
Pędzi Saliusz; po przerwie znowu — szybkonogi,|wergiliusz
Obejmie, wśród rozkosznych pieszcząc oszołomień.|wergiliusz
Tłum w ciszy słucha, waśni wnet musi się zarzec;|wergiliusz
Do auzońskich wybrzeży najpierw dobił zbrojny!|wergiliusz
Słuchając Telimeny, czoło podniósł hardo,|mickiewicz
Gościu? — Bo to mi imię z małżonka zostało —|wergiliusz
Pergamu Lary z Westą siwą u ołtarzy|wergiliusz
Leciały jak przed wozem bogini rozkoszy.|mickiewicz
Chociaż wieczorem słaby miał wzrok Wojski stary|mickiewicz
Wojski rzekł kłaniając się: <<Nie, Jaśnie Wielmożny|mickiewicz
Klucznik, dzieje Horeszków znający dokładnie,|mickiewicz
Schodzą się. Kładą losy. Z miedzianej przyłbicy,|wergiliusz
Najskrytsze serca troski dzielić, i tak powie:|wergiliusz
Toby środkiem bestyi przechodził spokojny;|mickiewicz
Próżną troską, i kiedy chwytają miecz króle,|wergiliusz
Patrz, leci sześć łabędzi par skrzydłem wesołem;|wergiliusz
Wyciągnięte ramiona, ku niej zgiełk się tłoczy.|mickiewicz
Przyjąłem, hodowałem, myślę o jej losie:|mickiewicz
Zaprosił gości - liczna szlachta się zebrała,|mickiewicz
Że nie wierzono rzeczom najdawniejszym w świecie,|mickiewicz
Dydona i wódz Trojan do jednej jaskini|wergiliusz
Na łowach, brzegów rzeki każdy zakręt znamy».|wergiliusz
Niebianie i powietrzny ten przestwór świetlany!|wergiliusz
Zajmie się, swąd wydając; zaś naparstnik skory|wergiliusz
700 Przy wyższym końcu stoła wrzał tylko krzyk wielki,|mickiewicz
Zgromadzić się zaklęte mają nieboszczyki.|mickiewicz
Nieć w niebiosach!» —|wergiliusz
Śmiej, gościu, gardzić zbytkiem, wnijdź śladem Alcyda|wergiliusz
Musieli być posłuszni, chociaż w wielkim gniewie;|mickiewicz
Nauczę ciebie mores, błaźnie, daj go katu!|mickiewicz
Zaprą bramy wszelako i — jak Enej każe —|wergiliusz
I w Ostrej świecisz Bramie! Ty, co gród zamkowy|mickiewicz
Z kim on żył, co porabiał? każdy gdzie chce wchodzi,|mickiewicz
Z Trynakrii ziem, starego Acesta druhowie;|wergiliusz
Gdy krzyczał, w gardle strzała utkwiła straszliwa.|wergiliusz
Dotąd żyje na Litwie we gminnej powieści.|mickiewicz
Wróżby wiosenne. - Wkroczenie wojsk. - Nabożeństwo. -|mickiewicz
Prześladując w Ojczyźnie Boga, przodków wiarę,|mickiewicz
Ja wiem lepiej, jak długo trzeba się sposobić|mickiewicz
Wąsal tak wzbił się w dumę łaskawym przyjęciem,|mickiewicz
Gdym stamtąd odszedł, w wasze bóg zagnał mnie kraje».|wergiliusz
Odwołać swe rozkazy, i niech mi wybaczy,|mickiewicz
Ten, choć długo ucztował i usnął głęboko,|mickiewicz
Na szczyt nieba ciemnego wtaczała pomału.|wergiliusz
Wyraj w mowie gminnej znaczy właściwie czas jesienny, kiedy ptaki|mickiewicz
Otrzymasz. Tyś więc godzien od grotu lec Diany?!»|wergiliusz
    To w pieśni sławią. Kaka jaskinię też srogą|wergiliusz
I zatok (taki zaszczyt królujący w chwale|wergiliusz
Dmą w miechy i oblicza wypełniają duchem;|mickiewicz
Rzekł król Ewander: — «Ucztę, która nam wypadła|wergiliusz
Ksiądz poglądał za okno, przerwawszy rozmowę;|mickiewicz
I skłoniwszy się grzecznie, w pierwszą parę prosi.|mickiewicz
Strzaskane włócznie męża; w pancerz stroi drzewo|wergiliusz
Wśród ślubów do Jowisza śląc takie błaganie:|wergiliusz
Treść|mickiewicz
Groźniejszej dotąd fala nie wydała styska:|wergiliusz
W oknach gniazda jaskółcze, u progu króliki|mickiewicz
Niesie flotę, wiatr równy dmie, odpocząć trzeba.|wergiliusz
Przyjm, Asesorze, w dowód mojego szacunku>>.|mickiewicz
Gdzież pójdę? Jakaż ziemia pocięte zdradziecko|wergiliusz
A wszakże, kiedy okiem rzuci na pierścionek|mickiewicz
Wiesz, iż znaczna część wiosek, które mam posiadać,|mickiewicz
Kiedy pilny Palinur wstał z łoża, najcichsze|wergiliusz
Trzy osoby na wybór; wziął najbliższą sobie;|mickiewicz
Napełniając wierzchołki i gałęzie drzewa,|mickiewicz
Śluby czyni, obiaty składa na ołtarze…|wergiliusz
Dwakroć zbici Frygowie? Kryć się za mur gruby?|wergiliusz
500 Chciałbym mu opowiedzieć wypadek ciekawy,|mickiewicz
<<Chwytny? krzyknął pan Rejent, mój pies faworytny|mickiewicz
O inkursyją, to jest o najazd granicy,|mickiewicz
I dalej Moskwę toczyć! trem, brem, szpiegi, wzwiady;|mickiewicz
Wstydzicie się swych pudeł! niech was wstyd nie pali, 460 Znałem|mickiewicz
A młodzież na dziedzińcu biła się w palcaty|mickiewicz
Darzcie łaską nas!« — Powróz wnet z brzegu ugrzęzły|wergiliusz
Lud, co Tybru, Numiku brzeg święty w mozole|wergiliusz
zgłuszony Asesor i skrył się w pokrzywy;|mickiewicz
We dnie, na szczycie dachu lub stromych wież stoczu|wergiliusz
Eurytion śluby bratu uczyni szczęśliwie|wergiliusz
V w. 330:|mickiewicz
Dziki, niedźwiedzie, wilki; u wrót leżą kości|mickiewicz
Puścili rześko żagle, krając spiżem piany,|wergiliusz
Sędzia, niech przyjedzie tu, mnie niech przeprosi, Wszak jestem|mickiewicz
Tylekroć Fryg upada.|wergiliusz
140 Obnażają się głuszce, cietrzewie i kury.|mickiewicz
Że jak zło...>> Wtem go Hrabia w twarz uderzył płazem Padł|mickiewicz
Bo Sędzia wie, że oko pańskie konia tuczy.|mickiewicz
Od obrotnej jej procy skrwawił zieleń muraw|wergiliusz
Ucichnął. Każem mówić: z jakiej krwi zrodzony?|wergiliusz
Wzywa, by odprawieni z Etolii posłowie.|wergiliusz
I nie dając mu walczyć, krwawe mija rzezie.|wergiliusz
I potrząsając brodą zdziwiony spoziera|mickiewicz
O dziecię moje! Nie wierz w zgotowane łoże!|wergiliusz
Który nad wszystko pieśni miłował i lutnię,|wergiliusz
A was lubię, że z wami sobie zjem, popiję,|mickiewicz
70 Nie zaburzony błędów przypomnieniem,|mickiewicz
A zapraszał nas klucznik Rębajło Mopanku,|mickiewicz
Ten najpierw dom osłaniaj; kto Jula osłoni|wergiliusz
Chociażbym sto języków, sto ust miała jedna|wergiliusz
On pierwszy zgodził kłótnie, często nawet krwawe,|mickiewicz
Siedzi i zda się dumać o losach jarzyny;|mickiewicz
Z nim Robak, choć bez strzelby - i trzej w jednej chwili Jak|mickiewicz
730 Tak dowcipne żarciki umiał komponować,|mickiewicz
<<To Scyzoryk! niech żyje Scyzoryk! krzykniono,|mickiewicz
W prośby, w płacz; Telimena, krzyknąwszy: <<Niestety!>> Wzniosła|mickiewicz
    Zaś Juno ze łzą: «Gdybyś nic ponad te słowa|wergiliusz
My śmiejąc się, trąc ręce, prosim uniżenie|mickiewicz
Płonące widzę tarcze i jasny błysk spiżu!«|wergiliusz
wszerz wydyma się, roztwiera ku górze|mickiewicz
Włóczyć, czy markietankę?>> - <<To my się pobierzem>> Rzekła mu|mickiewicz
Ze łzami Enej słowy słodkimi łagodzi.|wergiliusz
Jarzębiny ze świeżym pasterskim rumieńcem,|mickiewicz
wyrokom, rzadko zdarzały się zbrojne napaści, a gwałt prawie|mickiewicz
Jeleń zgrzybiały, gdy już ledwie nogi suwa,|mickiewicz
Wypytać męża, poznać tak wielkie zdarzenia;|wergiliusz
Obrał drugie; już ławę jak taran murowy|mickiewicz
Chłoszcze winnych wśród szyderstw i srogie u czoła|wergiliusz
Pod nim błyszczała w kratach reszta szyb wybitych,|mickiewicz
Że Bogu i Ojczyźnie poświęcony cały,|mickiewicz
Zmilkła, Teukrów przeniknie aż do kości mrowie|wergiliusz
Tu rzucasz znużonego, najlepszy mój ojcze!|wergiliusz
Śmierć znajdę, serce wroga będzie litość miało.|wergiliusz
Próżno było bronić się, nowy wróg nadchodził:|mickiewicz
To się Waci nie uda; lubisz czy nie lubisz,|mickiewicz
Nie pamiętam już zgoła, co mu na to rzekłem,|mickiewicz
Ubezpiecza i włócznię wstrząsa ponad głową.|wergiliusz
Z płaczem, by zwozić drzewo na ołtarz wysoki.|wergiliusz
    «Powiedzcie, Dardanidzi — bo wiem, jak się zowie|wergiliusz
Tylko że stryj i ciotka do tego cię skłania;|mickiewicz
Teraz ich w zodyjaku gminnym znów przechrzczono,|mickiewicz
W niej, jak w arce Noego, z wszelkich zwierząt rodu|mickiewicz
Tam Lauz, równy mu niemal wiekiem, gna w zawody;|wergiliusz
Zakrył rękami, spod rąk łez potok się rzucił:|mickiewicz
Farosowi, co słowy się chełpi próżnemi,|wergiliusz
Nic nie wyrzekł prócz tych słów: <<Pro publico bono>>. Wojski był|mickiewicz
